id,num_orders
1137610,1837.6
1072530,235.1
1115708,226.0
1203532,135.0
1494216,369.1
1116374,320.7
1032497,197.7
1413930,180.7
1136118,165.9
1254872,177.9
1398257,1143.4
1364001,1142.5
1369843,290.9
1379360,104.1
1442044,59.4
1285290,115.3
1129707,487.9
1086750,398.3
1147262,595.3
1025605,155.5
1414158,241.9
1082079,186.5
1467510,243.5
1374892,217.9
1171352,637.1
1213246,78.8
1279131,140.6
1256386,56.3
1234220,1564.9
1008206,609.2
1267686,340.0
1470186,110.8
1233312,259.8
1279379,125.5
1431703,217.4
1339938,385.9
1010552,334.4
1237947,884.9
1175098,561.6
1066074,183.9
1045918,51.2
1226081,39.1
1148633,546.6
1441429,450.4
1291804,575.4
1305194,125.7
1327840,96.3
1320801,222.7
1467101,107.8
1473989,245.9
1466330,425.6
1390856,21.0
1120639,39.4
1279275,92.9
1166120,69.3
1128404,56.8
1252491,39.1
1328056,445.6
1452353,513.4
1353276,204.9
1297182,19.2
1469299,31.1
1129687,212.8
1362599,176.1
1245170,576.2
1098570,48.8
1452600,33.4
1194207,36.7
1023619,79.7
1254600,115.0
1157094,320.0
1165391,54.1
1131248,49.9
1383646,150.2
1288250,100.5
1476141,86.6
1401237,67.6
1383510,65.1
1433607,30.5
1098207,168.6
1453624,178.2
1089046,224.6
1306954,1030.3
1413179,279.6
1379869,462.3
1037218,83.9
1247919,192.9
1097438,122.8
1441938,961.2
1060769,905.2
1409283,1136.8
1397517,153.9
1220386,83.5
1297481,245.8
1309280,790.5
1013813,909.3
1087803,1728.5
1256077,73.1
1328392,65.9
1197947,93.5
1134877,163.1
1149222,111.5
1321757,164.2
1364052,101.9
1346914,83.5
1343936,844.3
1284997,562.0
1443980,226.8
1272226,71.9
1267791,33.9
1049345,64.5
1300007,509.2
1220471,510.7
1486124,899.7
1183373,145.9
1076787,194.6
1218918,122.9
1351627,142.3
1333350,247.2
1312936,392.9
1477543,54.1
1408514,32.2
1256773,53.1
1174904,338.0
1392815,415.4
1389126,242.8
1074816,81.2
1124612,177.3
1318251,77.5
1089252,218.9
1396463,171.8
1289632,259.6
1083889,336.8
1121896,284.6
1004866,151.4
1234436,30.1
1311318,56.7
1476647,41.3
1419834,201.6
1188670,333.7
1260238,252.2
1263791,112.2
1070835,118.3
1433069,208.5
1349084,351.0
1360259,158.3
1022475,488.5
1037167,82.0
1492031,54.2
1057541,70.3
1483675,95.9
1463966,70.6
1474096,68.4
1440771,50.3
1452763,93.6
1382621,306.3
1035365,532.4
1355984,264.4
1140520,17.8
1168148,132.7
1052343,121.9
1370827,258.4
1055728,45.8
1053449,50.8
1368579,21.9
1208370,81.5
1027455,33.8
1147326,52.9
1203029,26.8
1389643,59.8
1482071,50.1
1411487,298.9
1043533,409.7
1294351,158.7
1409427,265.1
1000264,258.3
1016463,43.2
1224218,63.7
1485114,62.1
1006410,130.2
1221242,137.6
1031339,479.1
1153545,193.0
1182144,108.9
1194788,94.0
1082828,79.3
1265773,238.4
1154515,143.6
1105986,200.0
1293017,32.3
1272587,31.7
1027143,48.6
1179146,137.3
1342337,64.0
1269746,44.7
1369030,138.3
1109605,423.2
1099603,217.0
1319113,14.2
1155697,51.6
1218892,92.4
1493357,111.6
1202597,186.6
1116108,35.2
1229780,27.3
1391127,35.5
1085957,76.4
1267409,53.6
1245159,129.1
1378973,49.6
1079844,298.8
1024089,361.7
1463712,101.8
1268331,407.9
1058344,394.6
1417277,180.0
1056035,66.7
1343254,74.2
1262833,45.1
1272751,231.3
1013213,593.5
1263405,314.9
1204818,128.9
1333742,60.6
1043262,167.6
1449237,922.6
1080908,286.0
1073524,987.6
1196482,132.3
1068138,88.1
1320427,200.3
1184166,143.1
1228572,324.0
1075131,269.6
1128915,40.5
1182843,120.6
1094044,513.5
1209858,592.3
1222963,223.2
1037477,82.7
1001694,47.3
1054299,85.2
1371044,112.9
1254718,181.5
1086268,206.9
1003757,40.9
1448276,39.1
1489645,334.5
1491279,169.1
1408337,227.6
1360068,87.9
1316400,107.9
1110618,136.7
1146271,383.9
1474849,274.2
1352055,151.1
1245977,132.2
1165288,173.1
1081099,142.1
1441467,80.3
1336838,209.7
1106150,440.9
1190084,127.9
1232610,104.3
1321845,62.4
1159511,234.2
1441739,177.0
1096623,113.6
1474925,26.7
1118719,27.0
1297074,34.0
1054861,189.2
1208736,402.1
1161439,122.3
1282737,127.0
1194305,107.5
1353044,155.4
1063225,26.7
1116078,16.9
1075416,26.0
1088172,63.7
1320248,313.3
1271591,527.0
1127237,163.1
1243020,414.6
1416839,268.1
1172788,441.5
1473056,87.3
1060753,31.2
1053540,216.4
1261815,640.9
1489999,201.3
1133739,36.8
1384693,41.4
1072117,164.2
1023989,146.2
1183974,209.3
1171351,43.3
1004475,35.1
1080300,24.6
1164653,32.4
1444590,34.5
1169717,104.3
1399692,154.6
1393811,77.9
1177147,17.8
1455218,29.7
1478944,119.8
1415824,156.7
1041241,291.6
1045506,27.7
1210059,50.0
1139397,49.2
1008295,61.3
1406978,100.9
1470180,28.0
1326956,305.6
1268964,374.6
1267165,749.3
1414458,323.0
1105486,298.9
1246396,32.6
1223814,93.6
1208097,43.5
1426257,302.2
1402266,603.6
1273610,764.7
1082679,170.3
1061395,143.6
1448891,160.8
1121802,643.0
1017920,478.6
1220913,746.4
1201769,78.5
1214790,30.8
1055980,55.9
1143296,20.5
1161381,32.9
1049400,52.4
1388858,80.9
1367157,42.5
1056911,48.0
1363870,412.8
1206999,592.5
1220962,107.7
1244866,22.1
1161719,24.6
1492231,211.1
1492759,253.7
1408726,232.6
1337818,113.1
1136894,99.1
1050836,96.4
1157808,112.4
1438743,234.7
1092027,207.8
1286976,40.9
1244383,27.2
1220086,30.4
1014137,207.3
1460613,158.4
1269949,69.8
1022949,42.0
1118546,83.6
1006832,281.9
1461216,229.6
1333438,129.9
1014151,716.8
1196661,560.7
1072688,137.7
1161832,41.2
1146287,77.3
1329636,48.8
1113345,487.0
1079296,362.2
1245711,463.3
1312378,158.8
1280461,123.0
1132214,232.5
1013410,510.6
1315890,374.1
1453825,481.1
1137590,47.3
1046820,37.6
1100813,28.1
1213133,28.6
1119887,31.7
1339495,37.6
1172173,20.6
1250692,20.6
1000962,493.4
1122867,319.2
1367068,216.7
1181254,25.0
1411654,158.0
1154407,197.6
1477833,47.7
1422724,27.6
1112704,82.9
1346146,156.6
1108405,371.3
1194904,46.7
1448084,56.3
1266676,51.9
1099057,72.6
1188584,280.9
1230753,259.0
1237054,388.2
1161084,231.1
1401228,303.3
1493372,83.3
1395665,54.0
1002279,215.3
1424621,43.5
1256602,440.7
1390004,646.3
1146927,316.2
1057232,162.2
1319822,81.4
1353668,34.0
1157084,376.0
1115935,258.2
1033089,620.6
1090029,95.1
1464617,80.3
1209279,76.3
1039223,102.6
1152313,139.1
1198253,186.9
1356983,50.7
1375236,67.7
1276289,76.0
1188533,252.9
1163547,469.9
1089771,212.4
1449997,29.6
1261700,16.7
1098789,44.7
1119881,108.3
1174890,131.7
1194658,229.4
1354710,30.4
1276097,34.8
1451749,36.4
1260659,131.4
1342195,65.3
1177959,137.7
1346194,41.7
1081095,108.1
1228200,122.7
1400215,285.4
1101987,390.2
1280892,155.4
1207745,802.3
1158313,644.6
1326014,199.9
1040372,40.6
1405754,70.3
1251759,88.2
1094372,201.3
1113898,553.2
1351735,386.8
1305756,109.1
1144073,126.2
1219445,108.0
1399854,500.3
1077708,304.1
1136982,529.4
1168044,120.7
1301176,137.9
1045879,79.8
1375132,123.3
1224442,148.8
1195553,41.5
1486052,57.9
1406304,48.9
1003371,289.3
1447908,544.7
1022766,349.9
1359162,24.5
1149541,34.2
1389512,79.7
1294598,122.8
1187407,155.0
1151085,314.0
1262007,61.9
1273205,34.0
1098767,31.6
1328665,152.1
1207902,83.9
1110134,126.4
1135750,33.8
1404904,47.6
1252213,50.2
1471895,180.1
1370308,473.1
1488744,229.4
1312130,176.9
1432207,163.2
1067574,73.8
1497576,59.6
1173597,119.0
1463356,38.1
1476005,347.3
1226297,431.0
1312818,292.9
1170077,43.9
1132041,81.5
1144962,120.5
1180712,257.3
1420842,121.7
1048319,212.3
1062167,58.5
1281864,49.6
1310639,73.5
1316568,93.6
1470598,66.4
1126729,38.0
1187117,29.3
1231315,32.3
1193778,153.2
1497770,347.5
1296043,167.0
1109033,137.3
1253619,163.5
1015055,144.9
1323954,136.9
1236535,31.9
1291602,57.2
1034239,71.0
1487244,234.5
1432981,286.9
1413500,120.6
1240615,1525.3
1125250,640.1
1049986,551.4
1432590,41.7
1064865,63.7
1462054,48.8
1175329,586.3
1231504,564.4
1310137,958.0
1176123,115.4
1267634,59.5
1397808,233.7
1489068,385.9
1399261,476.7
1057026,790.1
1157087,119.8
1221970,122.1
1055041,263.4
1378097,183.9
1154169,127.1
1062376,142.0
1181839,65.3
1276632,35.2
1388270,521.1
1171130,447.1
1242759,166.7
1035528,32.2
1232845,44.7
1133643,32.8
1020633,254.6
1137724,260.4
1418017,404.1
1129706,104.9
1414426,87.8
1443244,58.5
1336913,123.3
1216868,148.6
1074099,282.3
1005733,68.2
1187232,34.3
1315006,359.1
1429640,316.4
1193124,314.9
1321067,404.5
1020914,94.7
1464172,82.7
1012356,225.6
1048213,174.6
1414658,207.9
1067356,1136.7
1402145,383.5
1205618,235.0
1102348,56.4
1439251,72.0
1141169,48.7
1429174,634.7
1360530,729.9
1078717,917.3
1034750,208.3
1292295,223.9
1464006,354.9
1207416,892.3
1081039,430.4
1038600,819.8
1434474,79.4
1420970,50.2
1493390,90.3
1062042,46.8
1407930,64.9
1309366,132.5
1494106,63.8
1253128,37.8
1230871,548.4
1103899,610.5
1178356,146.5
1270686,23.4
1461376,31.1
1055872,35.5
1027667,258.0
1150000,158.0
1035466,518.7
1015226,115.3
1004410,113.5
1225216,119.8
1261758,183.8
1009224,236.0
1164468,27.7
1234697,126.4
1072809,238.5
1405077,98.9
1133718,26.8
1090779,77.0
1220305,18.0
1455516,375.3
1077080,364.7
1381871,180.8
1497941,709.4
1405281,637.9
1184133,407.7
1297493,56.0
1351826,68.7
1351915,58.5
1303502,252.4
1103552,354.4
1074755,417.7
1054413,144.3
1100592,136.9
1265971,112.4
1062386,370.3
1005415,301.8
1454684,645.6
1098324,153.8
1463531,48.9
1128843,129.0
1200592,151.1
1337305,178.9
1130901,145.6
1101312,143.4
1423243,63.2
1358603,60.8
1040493,330.7
1023439,819.8
1402530,313.9
1148734,43.4
1115378,38.4
1138163,137.9
1089398,142.8
1111393,284.5
1441237,65.7
1073593,40.9
1353069,52.9
1237302,196.2
1068099,50.3
1296768,136.0
1407946,67.1
1341469,100.4
1099372,68.5
1310892,376.7
1190768,309.4
1070732,157.6
1249505,257.3
1235991,303.5
1260972,108.8
1207552,50.3
1043700,40.4
1311764,65.1
1387118,299.9
1193391,344.3
1091807,397.8
1240478,173.4
1494088,109.4
1347537,143.7
1102292,339.1
1088345,167.8
1446214,237.8
1033631,14.4
1291932,52.9
1048558,25.9
1374367,41.1
1379701,221.7
1324376,478.7
1000116,208.1
1213448,24.9
1246867,162.0
1414636,209.6
1390449,233.6
1440242,67.9
1382211,31.6
1248175,46.3
1395486,23.5
1222155,45.0
1031664,379.6
1022670,420.3
1280365,241.9
1034558,646.2
1147078,94.1
1459822,193.4
1099677,189.9
1348084,150.6
1220274,479.2
1209309,134.3
1184750,212.1
1190011,198.4
1319480,72.4
1305176,130.7
1251039,29.0
1312629,179.5
1031682,453.4
1034125,346.2
1046291,15.2
1444323,120.5
1317716,198.7
1057421,265.0
1428458,244.6
1348068,229.5
1380958,126.5
1001797,886.0
1207458,265.9
1252167,217.3
1402459,53.2
1336623,93.2
1092234,40.7
1276698,337.0
1014174,345.7
1389987,529.0
1176492,57.5
1248265,73.9
1045510,175.9
1045443,409.7
1099568,193.1
1295338,474.2
1207102,45.5
1391315,51.1
1251276,21.5
1003702,55.4
1371347,140.3
1495432,64.2
1427121,171.9
1314783,36.6
1358927,47.6
1465453,236.9
1183611,348.2
1272052,129.3
1363954,37.5
1409502,29.9
1030133,138.3
1363671,192.7
1035001,211.2
1410185,126.6
1432211,77.3
1065392,92.8
1373418,80.9
1365940,120.1
1242870,166.9
1231479,23.6
1404091,36.4
1181234,156.9
1085163,120.0
1436870,110.9
1254416,38.9
1471032,49.3
1334116,49.3
1347256,257.5
1311604,217.9
1063501,152.0
1025721,488.4
1276142,247.5
1060806,132.7
1071661,29.0
1498066,106.0
1407735,40.0
1051651,305.5
1363995,372.1
1454364,270.1
1467138,59.7
1074197,65.4
1230896,71.1
1115906,396.0
1186445,196.3
1478644,396.1
1096482,118.8
1429191,130.7
1257617,145.1
1440883,73.6
1021872,106.5
1154559,158.0
1095162,122.9
1300311,36.1
1389878,70.0
1412672,387.7
1155036,413.1
1112459,286.2
1133681,29.9
1218617,27.6
1190145,23.3
1262383,97.7
1331957,163.6
1481626,282.2
1134995,50.5
1285263,30.5
1106138,55.1
1175167,147.2
1205164,85.1
1483833,111.8
1496897,46.2
1074105,74.8
1465377,33.8
1106879,401.0
1150467,138.9
1116996,124.1
1185434,983.9
1266519,348.5
1353114,486.7
1129265,56.5
1252749,106.2
1162104,45.9
1193418,912.5
1284837,803.3
1363184,883.3
1191468,139.0
1078789,97.5
1136805,247.4
1405386,1304.6
1114322,515.9
1350211,1616.1
1278837,126.5
1172455,57.9
1478221,39.2
1098408,82.9
1091951,157.7
1099622,146.0
1139472,53.9
1061430,95.6
1258982,86.6
1405793,688.0
1494572,315.6
1023532,466.3
1088540,47.6
1350522,38.4
1062543,395.8
1123146,464.8
1335657,576.5
1336480,92.3
1334472,143.0
1223905,111.0
1106947,94.4
1268382,192.1
1410375,424.9
1480252,31.3
1270897,32.8
1171323,419.9
1347721,361.5
1195122,210.9
1160060,71.7
1103877,127.2
1227192,108.0
1225674,213.5
1435797,235.5
1364079,273.8
1306281,110.4
1299709,175.0
1299648,65.2
1191925,38.6
1303294,75.4
1276615,52.0
1347235,380.9
1433729,356.5
1442624,170.0
1136999,121.8
1419217,88.8
1314342,270.4
1429773,144.7
1267876,220.2
1387167,34.1
1173342,40.4
1186948,69.0
1233252,318.9
1066977,643.2
1152418,302.7
1124445,14.1
1026138,121.9
1332514,220.5
1468716,223.5
1287492,45.8
1206863,28.7
1398867,27.6
1055136,112.1
1118702,46.6
1359875,374.4
1107202,389.4
1296158,171.3
1470774,804.4
1117544,425.5
1151189,272.9
1186842,145.7
1398197,44.9
1083741,77.8
1037042,557.6
1088465,557.4
1451012,589.5
1227620,99.9
1102512,96.0
1234887,151.3
1128433,544.1
1444037,287.6
1015740,603.5
1346922,15.3
1102942,44.5
1174075,50.6
1108936,97.3
1412117,85.6
1014965,134.1
1418316,79.8
1472488,51.1
1019856,571.6
1175542,490.5
1013232,213.8
1321001,456.6
1100828,447.9
1068732,368.6
1386147,50.5
1410568,74.5
1471314,110.8
1143781,141.6
1010375,275.7
1144387,32.4
1229377,31.3
1095558,26.5
1478260,234.9
1438799,62.4
1359239,68.1
1097687,40.5
1065465,61.7
1028748,31.8
1487448,302.8
1331356,520.6
1480686,353.1
1236999,1436.7
1199822,344.0
1254681,215.0
1047669,58.5
1084506,61.9
1407062,120.7
1004423,416.1
1207875,481.9
1328513,703.3
1170969,127.2
1281563,176.2
1432075,230.6
1253965,438.3
1444649,315.9
1152272,785.8
1393567,105.0
1154663,126.4
1144903,77.0
1329590,243.3
1441678,101.6
1001524,126.1
1440235,48.9
1437743,46.3
1468736,432.0
1325002,386.7
1255670,187.3
1054864,46.1
1057573,53.0
1006532,128.3
1276400,80.1
1086209,312.5
1325888,139.9
1269656,145.4
1219510,107.0
1402597,106.7
1254290,168.9
1207536,207.4
1358623,65.1
1106454,47.4
1096522,60.8
1497989,438.3
1034611,321.4
1145961,149.7
1241244,40.9
1335255,80.2
1167949,87.3
1215373,107.4
1245385,127.6
1299559,163.0
1402501,109.0
1356370,108.1
1244578,42.7
1402872,50.8
1373011,233.8
1099626,167.4
1240618,121.7
1313356,114.8
1063775,115.0
1351476,287.0
1423116,177.3
1026366,159.9
1006892,19.0
1366540,26.0
1308211,35.3
1060946,14.1
1111869,26.6
1321821,24.8
1442998,223.2
1187281,740.4
1149992,320.7
1269393,155.3
1271415,133.3
1115599,183.1
1049715,32.9
1386843,96.7
1449443,329.9
1247790,422.9
1377409,196.1
1402068,593.1
1131692,197.1
1103707,177.0
1011869,101.2
1134421,50.7
1187227,50.7
1404182,221.7
1430582,278.4
1077995,337.5
1484671,57.3
1420778,106.0
1310109,49.2
1219340,638.5
1483037,324.5
1278014,783.3
1020009,151.0
1357861,149.9
1246537,126.3
1138911,286.9
1072349,292.2
1044205,148.8
1003775,98.8
1105139,136.8
1233795,296.5
1488993,575.3
1128989,207.1
1461060,54.6
1093258,48.9
1458579,134.0
1267831,237.9
1076102,249.1
1492794,98.1
1258414,46.4
1233270,25.4
1218069,134.1
1209101,232.5
1005839,312.4
1205721,61.2
1286663,106.0
1396005,137.5
1005991,430.1
1411749,254.2
1256153,185.5
1334064,1153.0
1053700,1089.5
1079711,428.7
1449942,26.6
1080233,58.4
1320661,97.5
1137255,781.1
1264796,520.4
1048031,210.4
1363159,168.7
1311397,143.0
1408686,139.0
1335629,284.7
1384967,321.7
1425196,263.6
1185945,30.4
1233671,37.8
1168634,60.6
1475193,53.8
1008215,27.5
1490942,46.5
1086613,217.9
1429213,321.8
1247277,48.5
1315521,18.8
1251613,14.0
1341539,40.2
1314843,93.3
1060246,185.5
1196722,226.5
1062489,41.1
1391156,24.8
1420868,64.6
1266795,46.2
1452943,59.4
1372739,99.5
1384170,46.3
1270445,279.1
1440443,539.4
1158748,123.2
1373369,1680.0
1171380,659.8
1334250,260.9
1260574,56.7
1004325,113.1
1402074,46.7
1305204,726.6
1225037,746.2
1174606,889.8
1118582,149.0
1302852,132.8
1236914,165.0
1047047,738.4
1219768,327.5
1449676,1088.8
1459390,77.2
1403792,31.9
1181820,68.2
1158592,41.4
1106569,66.3
1460628,96.7
1456648,47.3
1074653,503.6
1172350,369.5
1064482,142.7
1035769,34.3
1092414,25.7
1187218,38.3
1309910,94.1
1064688,114.2
1208945,278.2
1223704,267.1
1342926,353.9
1016090,216.1
1084541,97.2
1006036,258.1
1271294,192.8
1293143,31.5
1380357,280.4
1394412,151.3
1045597,87.9
1242518,43.4
1425711,113.4
1236266,55.0
1391787,189.3
1018619,248.5
1439086,151.7
1487991,432.2
1460540,151.6
1421075,62.5
1337962,121.7
1205702,71.6
1216068,44.8
1416093,267.6
1106438,460.2
1187958,270.1
1461237,51.3
1493677,139.0
1346875,107.8
1047024,278.1
1179951,247.3
1272720,367.3
1009102,103.5
1102030,62.7
1357349,84.5
1254542,101.1
1239839,153.5
1142498,73.2
1479142,58.1
1127057,74.8
1143077,180.3
1315764,583.4
1076879,407.1
1117812,15.3
1171684,47.8
1187665,105.7
1150288,152.9
1092093,213.9
1447408,50.5
1331327,41.8
1478225,102.3
1247480,56.1
1105195,66.2
1439531,45.1
1079007,57.2
1068176,35.1
1396170,222.8
1334406,303.8
1014026,152.7
1352373,514.3
1243030,363.3
1041420,283.2
1319327,48.8
1410028,101.7
1139636,41.2
1036193,474.6
1003367,564.3
1387633,367.7
1332886,129.9
1080327,91.9
1013373,169.0
1078845,339.6
1240791,158.6
1474319,338.2
1494561,83.3
1150748,51.0
1140411,75.6
1440680,47.1
1067429,145.6
1160511,92.3
1065243,135.1
1279830,40.9
1030666,47.4
1433611,267.2
1333707,465.3
1266311,222.1
1103146,31.7
1491817,123.6
1212716,244.0
1301661,206.0
1233889,89.9
1342250,37.5
1079171,24.6
1132769,175.7
1177184,64.9
1162498,27.1
1226350,73.2
1353682,35.0
1144693,355.2
1200921,282.2
1098073,183.5
1083024,1594.4
1496726,666.9
1222568,200.0
1118152,28.7
1474455,88.0
1344569,209.8
1362812,427.2
1357918,358.0
1427314,229.7
1177846,183.6
1447665,177.3
1180242,333.0
1057980,129.5
1057989,464.6
1494214,38.0
1360415,62.0
1474051,88.8
1139545,54.8
1102908,36.4
1281533,34.2
1233530,187.0
1474190,305.4
1195458,208.7
1481613,33.2
1004249,85.5
1165001,134.6
1022162,136.0
1185155,48.4
1152177,91.5
1374738,54.2
1379639,159.4
1333423,45.5
1128407,86.7
1204473,25.6
1310544,356.2
1154591,327.1
1494201,79.9
1115748,772.7
1353589,399.4
1484676,300.6
1048616,53.7
1314508,74.6
1296975,60.7
1372115,276.9
1336189,396.1
1121324,384.7
1045996,183.2
1361706,126.7
1431483,160.8
1387232,280.2
1160893,127.9
1431384,343.8
1235837,91.1
1436037,39.0
1202680,59.2
1412587,20.3
1377286,133.4
1197461,88.4
1116597,30.1
1062507,62.4
1030306,162.9
1013660,406.5
1086030,281.8
1229602,47.0
1272184,19.2
1433035,74.0
1374038,124.2
1222840,280.3
1356273,25.0
1101932,28.6
1021010,81.5
1171411,69.0
1337490,115.9
1332396,31.6
1303811,62.7
1333733,51.6
1191789,292.6
1325792,422.2
1476106,289.3
1171225,524.3
1235681,470.1
1224499,390.5
1423465,40.2
1120552,81.2
1292401,42.5
1226546,366.2
1485369,350.6
1369288,486.3
1432305,143.1
1079777,187.2
1092628,244.2
1282588,351.9
1415191,259.7
1209550,320.2
1370271,31.0
1104842,41.0
1381859,59.8
1062232,30.2
1171522,112.4
1084587,41.8
1439204,43.3
1159953,400.2
1379917,339.4
1082924,205.1
1380277,36.1
1303074,35.3
1357053,168.9
1482844,189.5
1095958,86.3
1335161,68.2
1432554,63.5
1058867,66.6
1289214,137.5
1028000,83.8
1437271,26.8
1399943,39.2
1107949,247.0
1356581,83.9
1194491,36.5
1203992,66.0
1073984,32.2
1158974,186.6
1244952,178.4
1350959,180.1
1221985,991.5
1428233,190.6
1247118,184.1
1460736,44.6
1317327,70.4
1233024,31.9
1471569,412.8
1415077,345.3
1056913,619.6
1277505,132.2
1359182,219.2
1430948,375.5
1013760,265.4
1147147,362.4
1415890,37.0
1265084,54.3
1431945,36.3
1484655,60.7
1161020,41.8
1175530,236.8
1154338,294.3
1130574,203.6
1051940,44.2
1440445,27.0
1192440,148.0
1260322,159.2
1421768,187.2
1449682,54.3
1415276,81.1
1453255,82.6
1248669,129.8
1230958,150.9
1157877,21.5
1325572,190.9
1431659,117.0
1309583,55.2
1209010,30.8
1285811,68.5
1136992,61.0
1108246,170.3
1104829,172.9
1330971,157.4
1224992,618.6
1268353,445.8
1232469,192.0
1410483,49.9
1063825,86.6
1243528,41.9
1349678,278.1
1072684,384.5
1342993,543.9
1495669,88.0
1322377,114.5
1202457,110.2
1415501,575.7
1363882,434.4
1080956,609.1
1134020,110.0
1151908,28.7
1350192,90.9
1416559,125.4
1092576,71.9
1344385,68.5
1217656,44.8
1302415,64.3
1242600,197.3
1467152,341.0
1438001,244.4
1460611,36.4
1441014,31.3
1357398,206.6
1077114,134.0
1263663,131.2
1372445,93.9
1298212,44.6
1491344,56.8
1281588,127.5
1136004,109.4
1289149,258.7
1474421,21.9
1473813,36.7
1252840,136.4
1172252,161.9
1189064,55.3
1361099,77.0
1013719,167.5
1073519,62.6
1277293,173.9
1159227,164.7
1139762,307.9
1295739,123.3
1009685,171.5
1474772,50.9
1165673,30.9
1065468,56.8
1102053,36.9
1161784,620.3
1051139,542.6
1269039,225.7
1158737,48.6
1246489,120.5
1202461,169.1
1198164,349.5
1011440,583.2
1413230,154.8
1094332,31.5
1141137,43.8
1049606,66.7
1391442,150.2
1359351,582.6
1233267,175.8
1314748,14.3
1413495,126.6
1225930,161.4
1137875,188.1
1190701,21.5
1122832,104.7
1089220,41.7
1249809,360.3
1093731,494.3
1064557,169.1
1117909,428.2
1214618,236.6
1089335,168.6
1213475,21.9
1170902,109.2
1481946,472.0
1224868,248.5
1106482,251.5
1273502,54.2
1216168,79.7
1083594,211.6
1224295,127.6
1013278,348.2
1005855,82.1
1056709,91.8
1249671,94.2
1230380,172.8
1484433,133.2
1267040,59.7
1473223,27.0
1233669,209.8
1250796,435.2
1313401,180.6
1237110,15.9
1238242,15.5
1000121,89.5
