ID,Upvotes
403325,-244.20836844470023
78570,89.3037984542197
247119,-203.33047929366688
433907,3967.734126273694
51709,-443.91563286321036
256743,-479.71320730813477
132448,228.98960021684837
429148,-322.47705802174823
384840,-523.6802030995852
434864,467.2881206325479
317954,356.8948828699683
452061,-351.6809478651394
85212,-221.64462908032434
373284,-43.1845512245298
284208,1495.5950118958326
233976,374.4597288396379
105691,1544.5758411872043
375077,109.02089801089772
26720,-133.619520042599
70683,683.9723579411184
281194,-5.9993426045733145
390953,998.4262364960132
59608,3733.168761608753
341707,-534.4537334291292
403654,-221.89847556000132
209246,-83.33388652829245
295413,15.162833224541828
379392,8243.957140847482
261533,-143.38693894964968
130134,-454.82175494103376
137990,106.0420497425896
413320,957.6762475992309
468459,160.2290156349581
189150,-362.4443304552243
381154,-397.0791077384602
373043,-431.6489196205792
231677,10736.549817007322
438093,147.63233534985665
443706,62.71452201486892
230906,-248.73182644690715
138183,-354.2315210809289
78231,-575.5335337822662
70795,-451.78753040377325
283674,-237.69056472334455
144543,-367.1347538981228
213929,-379.82451210082365
458437,1092.6921980572572
279629,-175.91068929092614
284422,-381.6809145542659
29532,-329.54877090502686
409963,-9.419690319761571
325099,713.6525845829626
409635,1005.1715039073347
18156,-317.55823399044937
355380,-412.407639970855
412081,1147.365218812097
363354,-187.79477618744232
354537,2343.5615502768337
209720,-315.39195073921553
150078,-600.7748997883617
31479,236.61808638995439
455028,-21.138195430475776
104579,678.422659525582
102986,356.7779647697992
60804,-414.9918745619202
361348,191.20391358480055
234054,5234.617718255758
212541,-347.1006747182891
452107,-456.44651064244067
227926,-260.6768629054608
340913,1394.1156064854704
316690,1041.0152822752768
223984,-377.85427383806075
193558,1520.0116448229164
155138,659.1616597390803
36080,-299.80014513894787
355444,393.8758144016271
310281,-24.889038946005712
79606,57.44905931294801
16325,1655.9927868333712
460657,643.3440482194676
159813,9.951265422310485
390567,-127.95303742739719
340325,-317.75057090489906
85871,-370.35455931569714
360723,11832.816261223594
200645,-315.162694241467
180440,166.09107335626055
9158,19.259954960317998
295966,2218.8993450933617
131958,-33.17766676086478
168051,841.8352760763489
246426,116.24450474899032
195598,-339.76750057681835
6177,-424.0990106636189
10574,-412.0944890995303
181076,-70.43054014058805
170742,-176.3998074850732
123659,-142.42783142326894
333658,231.61964498451545
293962,-236.5586765079437
423136,228.72247734200806
90343,583.8450910408978
32867,-478.23291866461665
143820,-499.53903085711795
16783,-274.8647568155867
286877,1969.2299967823685
422113,-299.67231390730933
42145,443.19075124889997
377322,-591.2646844723889
232647,-420.82175467793263
320851,32.00908661491013
74336,488.2266227593928
121520,100.29946816988121
46307,-512.5904398754543
137345,-149.52632558825144
426975,-304.57548092481187
126697,-413.8909202346199
188080,-212.44288645117575
399469,-18.64927402839254
132942,-117.37804586936858
199602,627.4782936403337
335704,-80.95346880202078
20602,-467.5538066916065
458202,1361.767105221511
74016,-140.21899884542563
374627,711.0545972710822
169941,100.89200311577247
267769,88.29154750117647
108489,-349.7353520540761
51782,-308.41467773736207
160092,-96.63970995377917
152160,370.1434484463828
162504,59.13053994003877
286106,-0.1866344216455218
331480,-192.93491899794628
451655,-345.0071427660837
311726,-162.10921455378198
199325,-14.386888723635252
24806,-485.8731453243855
237104,-359.4330092201312
252830,215.33353982813986
273090,-277.55903304397583
115172,-297.3898467009407
28445,33.89241114089742
153732,43.4892622795349
40870,-446.6570285035657
212207,206.29114305186425
411175,-222.28014130888948
213177,-393.49812546514187
149578,-524.6763967627184
329243,14.385914237748182
26565,807.8681792257873
242893,1212.4115254097105
163630,-140.36236575189858
11802,-197.04129775503054
434228,823.6405632436797
277388,11316.702198886138
116623,3677.1375344965873
12726,-334.6360501438189
92182,-378.93288496614457
308356,-467.0098250265029
342196,-410.27702636721403
435921,374.5847193458923
117479,1098.4722927453665
20084,-216.77555608216417
110267,1600.4040335951684
211485,-401.11370976963093
52505,-593.5324374772583
105490,1219.7672580773785
400015,-168.94269426965712
376091,-325.15348702827964
169994,-363.58048535271985
447639,-96.47776347712315
371187,-193.0385521860834
90597,-381.46913246318223
142364,-512.0775605252709
337332,1252.363722490555
381967,290.1687918138978
333824,473.2928751544975
148970,-82.1891829708996
164926,-86.49939202257605
283475,-772.5878344705704
385738,82.06668315883121
351580,955.26040180784
252511,-44.161007774273685
74994,-264.64927744006354
181215,-389.83121238789505
175240,-403.95936824297075
326299,-292.9026858636324
147014,110.03010085643865
43,-84.8722193294289
168852,-430.21154160121625
139899,233.89415828607088
92827,-253.72220451547605
165023,-406.2284240253723
65135,151.9735096347688
438924,-368.3489177001693
124065,-404.74256106704917
468868,16.658710744471705
395456,-233.95485709124694
80156,451.13938027708497
279666,20.901009848797287
255179,603.6043049962809
30329,-409.56139665787464
351240,-327.4717930421187
330034,710.3433629883032
12342,-451.3783579060001
327306,138.27570106928158
110149,-382.2961417554207
368744,-400.00250021717017
96337,1369.9725659819314
343321,-197.30653697209087
79366,-47.172383334913036
199920,-445.85847862624354
22910,2606.3801352351265
446787,-231.578079186269
367361,-839.7044107990339
272292,-40.35185087943802
333092,-394.0596418897425
192137,11578.673275752319
82097,94.39466863886275
98490,6679.606855581906
114358,532.9758465068912
405496,-320.5889932373083
464141,-149.7927865153237
34565,-311.8845154819996
446335,-312.79641550423514
38895,50.48552580624039
326932,431.87188629137853
461640,-121.63489467111884
386626,-314.747136670949
217886,-74.683531950614
321498,-372.6688129096137
247211,5514.13860403331
25731,246.79226780072491
202584,-435.8404988704026
99937,-357.6300808370095
92509,-208.5962174382944
306100,105.3787023682907
45223,-262.12417120336585
72671,62.377530068503404
55616,1022.2950561508478
398035,-321.49663857387844
154437,-189.3309446773523
468623,-219.07452718049262
316964,-296.9974773227358
232389,2917.040904509318
208692,-275.27262854113116
64213,-365.2522162968014
204826,-394.1867504409477
296884,39.32857142609248
387856,-201.30101140710127
52733,-237.24066026596807
433114,-256.7745067663812
57249,54.02692482917581
162316,-263.27181325961544
422712,-401.1945562185655
444109,-342.95766174326354
349477,519.6984398600955
207955,628.1175549681916
128102,421.76353556975613
411957,-346.6282951294359
294032,-463.10925447491354
223753,-78.5259475254901
357921,173.401509847797
73844,-254.2241821112372
365578,-215.21404514206574
380793,-402.69699389592853
185815,350.0912032234423
221374,872.5561899849142
218609,-216.8052638451714
291475,-452.9924117954005
237002,-249.4532299285811
279871,55.58116078985233
232371,-508.73534361293684
168273,-167.06106079612675
75316,-570.438442137684
3824,-438.5723689518675
438075,-406.314801335881
160250,250.14334477537938
380340,-319.95227710374195
352801,192.00367249981787
434035,3515.892356368989
149361,1463.9495352693161
204152,410.9882013902265
369459,1298.8827472972366
351015,46437.158362225775
305068,-364.1354500150115
85319,-430.0977751288006
27745,-243.2013086353586
37261,-454.4907842926783
368918,-323.19018218343683
337189,-428.24157552937174
3327,-544.4089066104627
133421,170.71172123040975
30437,-161.80580946762643
303572,1515.6272632595158
136054,682.3071049840719
312527,-143.2651615683098
370874,-213.14043781347513
140592,-524.1363867110564
377841,436.38912713643487
71778,-317.0274620508926
199950,-405.2666114151076
190852,-135.58114760591963
67830,-55.61421975063905
208455,623.5530852381185
462157,-437.6713223640244
228701,29.890703577017746
329939,496.2749173404165
440520,-454.64030086709715
367764,42.71285390055942
127480,-539.1234334281265
186438,-56.66388869112575
200433,-311.9395896956794
200134,-170.59669458043646
275380,1412.8036753033614
99675,-232.04690127002783
307262,-460.634762889567
354584,-85.90784801401821
402847,-113.08207053653766
90838,-263.02287608722133
152632,-309.4782793863679
319489,282.7435754742142
270904,110.87539644199148
107095,238.7502372351658
338868,412.9340785603827
372699,-284.2338687596458
443059,-305.3371690662897
430108,567.7914723173544
165124,-484.8418876485184
377542,1245.0229159710832
399562,548.9817514832898
111046,-96.44336965960045
174685,-342.108316092421
391584,-188.8453727249462
174366,-273.1992760665829
278958,-443.9653159859844
115864,-346.44495566393647
361314,-245.9259852849811
421516,-259.9154448426193
438082,258.72430494851704
100374,-112.1566561761432
406729,-301.0475162765601
220801,-176.69705839675362
416422,-389.00750317725453
211886,-212.68967830222184
310911,1171.7160746973402
267518,31.307245554763767
280059,354.0032459123368
366682,-394.65139845495116
67621,-216.94033028813143
192871,455.64012494912987
138413,-369.4048298798299
119620,36.37295328556621
11743,29.44456628723765
428813,-251.15193626275138
24097,5993.254500028976
196073,-248.11539244139456
218231,-342.41637630537616
22956,1562.7674736709282
384151,-209.7893923770869
283952,528.529954193335
39085,744.561655477858
2991,-162.73060478933516
171726,-174.87344659752023
252146,-189.8390786232947
324628,-508.6463506121318
72747,-421.4258669987456
302444,-434.74666694456243
10388,-258.76424456979584
354884,60.72443813246679
288553,-51.939791761496394
93869,-347.6062002023169
108902,2590.641307665163
22811,-28.33684387612857
384417,652.638471385615
238460,606.8253495853662
23802,-249.16170677215064
422280,-61.36852354813087
325172,332.4019736849419
172020,-159.0938980517239
187953,-381.5621211808471
188192,-7.4507422388831515
330904,-196.34258889414772
284767,174.0777447141192
205553,-259.08318280041465
168767,-170.9484132766515
162077,-157.6902926302613
133451,64.67291554815262
93947,-247.96467415528747
428947,337.81738914011277
83780,229.7776757935406
439983,-227.1505009597946
440957,483.05763802674
279138,-518.7742207309103
186943,4334.228742768547
308365,28.490186774454912
19830,467.4614881851731
161385,-452.19637965257147
290337,897.7874986741144
88664,885.5815945150978
54460,-263.4694493121462
339332,-411.87717209803367
168175,-194.23041716621066
395119,155.20086243157567
189326,238.12235647693473
451957,3767.6767852029707
38900,-144.7413973687663
270094,-177.5329355976317
18850,887.8615797649998
248185,-116.83176835986146
436096,-91.32550525669171
252096,-442.4919563736213
401352,-208.82292313108837
137528,292.36056826861255
463563,112.13626429227185
348067,713.8740293350945
225666,-220.73817096002648
116407,430.3128511131176
195060,908.8945567717487
285841,-447.0819360803636
3742,-227.39754730391107
382299,-323.60978986676196
198550,-259.8883771528697
343916,-372.12819740801757
163262,707.1128378930393
125884,1293.416974460093
97581,64.1845773722697
274997,1328.2510435454321
239207,2395.3460725778887
130824,1666.7703747728167
45382,801.8502480637808
401828,1581.8125110242493
382751,161.98825301149873
95025,86.2116783925627
107932,-251.7197248495302
263896,-416.24875731987845
384260,-93.41367371120594
139494,-53.20755426548891
156849,-195.50960776208925
24318,59.0960488464504
370014,-276.5368859783002
138088,1544.8333924635226
459053,1223.7668748293288
221251,-418.94550658176024
349113,-444.9296316727026
340987,-453.51843301236795
457374,983.6420537748777
400443,38.212409198459056
62920,-318.8295339847796
178234,-138.26557928045185
253174,-71.55944643158102
230748,-451.34740331481026
20459,-469.52268435754894
212486,-397.3803814145486
267172,833.488477072043
253230,-471.8091077396356
336004,-259.83462388421236
102400,-32.06540795719383
371546,5207.427300743246
312746,3.7198929538075163
147182,-307.20832892129124
111255,85.78880990971902
430362,-207.312824412597
78582,-411.82003048422416
179489,-384.9084559624529
162205,-360.6720254792068
279719,-305.5000987075552
273756,2826.5584937716344
217540,308.9969003967091
59132,-122.60284463878912
4009,185.35706422237882
416917,13331.112111119555
242710,-110.42360256170426
131075,-207.94346204227497
274995,-391.7646802760899
272967,-441.5006586575262
253851,-293.57501810846327
20358,-205.27543918280753
418242,323.98996716786525
134444,1597.546572426277
257745,385.69467102625975
245057,-107.00623156685754
410087,-579.2175538981811
152121,1373.302874785077
43641,-431.61303984858864
453796,1456.0505653496975
223879,-191.61277801487867
351122,778.1754394082734
464067,1845.6664125076147
350083,1024.6119687513951
79277,-285.35239920307197
108719,458.27246173542295
453212,1208.0764606158803
412138,163.7278065524311
124647,-42.9694502617528
144036,4611.4251203427
264360,-494.62450439408445
389625,977.4242397782232
361215,-436.77110721703366
78676,313.0052950282614
13014,497.1632422729561
469938,883.7500594252804
99080,1191.3218888121087
275602,851.0547946315357
76205,349.7927891441645
248030,-4.853172291194369
160464,-483.80230001282683
217583,-370.2285078524408
382988,488.0993260696694
176349,-547.4640055421507
288133,-314.34811708046414
334544,983.9268410011246
239481,451.47525082133114
358651,-200.66324688570677
222577,-409.6676582425815
249716,-276.86798274687317
142936,-388.98168193807913
58428,-197.93366913408363
455377,10060.937926621446
218295,-208.20721233611698
232636,-260.8209403256903
133591,-403.72443187151237
72677,340.13782505361854
69364,129.55366134871628
78826,-117.8452989283343
168471,1289.807899766628
453053,-424.697198475299
61703,712.8998237217118
275694,-338.0487060313095
268511,-321.13605272699556
5672,235.61459786975826
14332,-416.8856837955059
40515,-347.2415506346338
200927,-266.20049984435747
205809,-40.94743447015884
139471,-427.93531812414335
240216,701.8446996386192
20713,-115.87071493368902
115712,3287.8495098892267
403403,-428.5690599867429
182073,-392.01006092060373
372698,26.883025862333398
78718,-86.35275787572937
417253,-379.195271706421
72328,736.7561410022579
395449,-450.7240129144131
457430,-610.5736695274097
433971,-405.27070576924183
223854,-248.4233994116217
389996,-251.1007835362072
81076,-384.81894952540574
450794,-419.930413233905
36684,234.93171412933572
261673,-248.16070559199306
193042,131.64274031595318
31575,13.174972665718883
118716,-427.8093108291872
471417,-63.12190703176924
357501,-249.16052466351113
23711,-270.31192400594216
306463,246.25781491141908
375815,233.34002877412985
265063,6.165586327661458
21040,-241.60357856635582
313742,-143.49130884188725
189971,361.4796933745726
465651,-5.394439588743296
457228,-282.2471682527703
264416,22376.478335217034
141028,111.52443719779944
223165,22.646154073169498
309747,1174.8858079132708
31744,-412.874687623484
122012,224.89472694414582
364994,-501.1283106334705
28910,-384.0303207182204
453067,641.3337861595398
344159,-251.24773694280293
406670,145.50645748345767
363709,1177.904095083616
278656,-203.93185012762865
283676,588.9286973489279
35545,866.3665533742567
260236,-247.58155799950703
192123,-112.26634444239949
92604,-633.6647652614583
55200,-200.04136874109025
396999,197.76839938974416
421656,-407.3613369812364
356745,269.5320509337624
326123,84.7105410567878
275406,3835.311122659778
38468,-609.1194297568537
456363,-131.8729111446693
219808,-35.85135914693353
288518,-382.6103533090238
200737,1420.6022415587345
268204,-131.26824732797496
333629,-385.8360189356974
147992,909.2611415438478
345452,1549.5138942891958
141766,-451.23373129831964
211660,-238.1367861183692
202232,-291.0792226576401
271731,-422.01211070431054
319163,566.7666047819307
160884,2502.218062387864
218894,-42.68339908222066
52247,1386.8473421742965
161708,-426.80388364486447
187248,138.22868764858146
89364,-446.9293737423303
154907,19.783569558744375
402253,-373.92367927933867
150443,-159.38003412580935
277332,-383.59334545828807
446040,402.8073549045276
41219,-207.5100616375599
2605,-401.74496997989957
111997,279.6618458036763
163360,-530.5208955286482
15766,-385.5197232072338
73892,-325.71964491650516
157157,-448.7387202739941
443300,-457.6975748162612
59200,-495.97750618127424
204424,-375.6601735548276
206561,968.5560013589322
422150,-371.628094402622
155171,-45.70848523383967
236699,1352.602915219262
286932,80.64118322947951
104563,-450.3096194823062
463437,1193.8671634598186
54353,58.24208242034911
49746,-189.1428341263721
275795,-378.03189924870924
358546,-300.5307462130002
136494,-485.00568660078386
81280,-178.09296071642837
457013,-94.61426720189786
374254,-555.6043649191535
214852,868.6762951044989
65323,634.0684256800678
158330,-446.62955730755755
321791,95.31969421744645
355143,-231.40364817168393
412349,-41.63232354382734
85821,340.6718947304444
270726,-235.17250972425268
99867,-521.3729556422331
21754,-68.04514375696826
29745,-127.9882067403633
291222,-87.6128155353752
444941,2712.7150110825196
246522,-99.1854319811203
217239,1074.3580651298223
47577,-477.79315736340146
270686,-460.3932540912343
242875,2285.4239148547767
229015,-368.3851666669503
24659,9361.002877018285
230076,-305.28399782970035
201890,-309.6008521017621
112052,851.4001878303659
148229,-507.6858014766018
89925,-308.8281477848333
78685,-339.9660326776123
462934,-420.94246592954687
285452,604.9609378160371
461218,-340.50030536740763
418196,-3.270123375779292
411997,-389.94393460967825
48567,-417.22711120130117
144332,607.7231517463686
292877,-193.53305794479732
241049,-221.50320314045126
6780,-347.97270233892357
237162,30.579415092324155
235247,-238.71714558762534
86510,354.25836118943874
249602,-405.70324954001927
426689,-335.7786064438659
570,-356.62715709903705
206887,464.5084088546908
17865,-154.67659857947513
39029,-425.58230908207736
420914,303.4774887833957
408775,32755.60317473027
206448,225.11085277812407
44034,-191.1886523479776
406509,55.637770934470154
459605,1856.3277887439438
321388,131.95482751190303
140562,-165.01132058236857
175017,616.6788256855534
152710,-575.786801056661
62027,546.3471777314223
150584,-119.6938358124375
150157,1223.1853857359963
207687,19484.898169352513
117279,91.13010259512924
402733,-266.17204262139944
128222,-434.6971861466222
229165,3342.8812581507204
422855,1191.1101496323129
37204,727.5104659666677
155538,-149.60935259968605
13050,-405.86856927171516
109631,2483.0703612095963
459909,-218.3492188571798
69179,959.7185364142476
279689,-108.85157919695604
454972,1241.7823179346024
363010,99.46270646019099
389170,-428.2480693244471
212885,291.77122287062156
203956,404.08602419157734
413258,-118.98390449735643
229263,-233.94780295708384
382695,-497.57017588118435
37888,-231.62279502909507
461660,-352.59927341176365
165254,-39.213036937694824
296767,-298.9062670433225
215540,-150.99897362328062
158406,-60.14291283129165
152415,-356.2503809300776
46258,-154.80823584009875
178008,6924.301476975367
284450,245.35607305406205
420345,-348.60589684497126
14226,-343.8903660454189
131999,-87.59656723211307
305628,1258.4717715096735
470446,-246.67838044450534
374215,-245.63092372492684
463377,-50.02952973533064
425680,-463.13709212454944
239840,-292.23930183004535
123761,-516.434903781998
48426,663.2312391352025
97092,1107.4026297640776
30566,-556.4171285850198
401804,-254.15067641435752
459688,1707.3408200775684
181107,-164.9968017777192
361488,763.3927344920266
3080,-387.4500820127386
120497,842.4008322742445
268158,-382.13313150021304
238759,-79.9953126101534
168634,5.928956409192438
126318,75.71807312564675
126708,203.63165302878332
455633,887.9190626097879
218516,-64.64904606334221
433983,-335.5208021843097
272564,464.4251014176347
189311,-389.58305843377065
103684,-232.79349703095073
240523,595.1259962883114
1655,4327.720614318932
156660,3415.2934370056846
76055,450.3822429941545
118799,-466.72655601871816
194476,2852.188148648363
179366,1207.7405237414914
386597,2315.4888950433974
65045,-3.607938648400534
371908,-316.27681757073526
51075,1131.6876904982917
389402,-78.49603783142717
139026,145.27073029328704
138998,1101.5882722244103
428565,177.8358394415128
60188,-263.1532006119192
385379,647.285590834327
132415,180.9970662779702
115963,1.9184187961935777
317292,-404.5007488837469
357167,497.71663929444156
91299,-345.56495056988706
42826,-340.3048330343054
329351,-420.45090011341745
290717,706.5875489340283
45049,307.05493147170847
87129,674.8626401421718
309957,238.3167004162247
40525,-174.3788225122592
273347,-173.91203878736138
132295,-524.6586000555584
397237,-295.4533954615049
411528,-299.84908595601416
417472,-86.3660350515446
35487,5522.691264091086
51299,-272.4724950672876
3043,-184.78291139159745
7272,146.63974287643072
314497,-400.8041852747498
283562,-190.34285144189224
427611,-350.3874888326514
254580,-492.0501489585525
241600,-318.68050483595056
302172,-350.24463587019557
356918,153.31821652049757
98432,-162.68039502324515
462804,-178.57236007207047
380280,-347.4322599415857
191195,-412.35454068477577
245035,-30.044970139614577
393373,-338.00247285915617
176594,2357.7855973505
30926,-319.5019296592569
105194,-472.87899254051706
144606,-180.6678954687
16922,1421.2004062174246
78911,2136.9900158915543
59362,182.84934021573577
321786,1075.7991704102335
137201,219.10982793793625
373849,-132.38592954151062
212418,413.8749372355433
286296,-16.63981175694488
185190,-65.74482347111032
386790,-355.97434315189946
352926,1497.172706117821
199235,-147.6548606303032
132176,-414.72840023950386
268964,654.8755745556518
322171,-312.2946261865502
182019,-293.60847812144414
265572,-475.5694852773364
73217,-287.76285705864194
396977,125.83630471102589
239967,-240.7609357214959
328777,753.9104218695973
228649,-245.71977552421254
323169,162.0065435977068
82317,1126.0428543742748
150408,-26.186806993194523
166125,-275.7243872055561
195305,108.98075218221567
44099,-69.87703416581155
220710,24.271514776597655
295195,-117.45585304531096
237150,-171.88027860632474
47873,415.0411102599217
402883,-507.0204368951419
397194,-1025.150169301659
466972,-386.64740599728106
209882,-518.6605589475793
317206,12620.591187673223
61424,250.4527817785102
81562,-214.81060447216197
363431,-480.28480634348625
48893,-339.59802815196304
251471,124.37487903319072
278403,24.639569078180102
436041,-97.80154976886473
21659,-410.4576816894919
468244,-299.87887955259083
145026,-88.16979771568182
289805,116.51995240839926
238999,-196.71033662101615
348187,3335.8756059296325
22265,2682.421402718625
387279,-428.0831268935942
258882,-378.1420681861289
209152,449.6112075723168
446620,2282.9954647593204
453452,158.65549886852364
166825,-10.517840995881159
17459,503.94361873440045
373055,453.3605578863008
236495,198.58450576984143
101426,-96.79181222258896
228396,212.3587596459202
283887,122.12300041759386
8584,-121.34686696161066
34580,-43.7035665444169
129774,-208.4452655797097
307677,2897.058312383818
61025,-313.2717389150774
250750,-270.62526378850833
136453,-280.42498814879383
391143,2886.9918426219647
269044,4342.509953752331
25161,-203.81946759118267
402328,39.18425277130984
100014,-292.14855649636837
254757,-297.4750892479665
468759,5750.208137596136
460019,-3.3365111505062828
182402,-216.4057339379648
55837,237.40958946682525
155494,3013.4101709688653
88813,1218.7276416669379
20345,-300.39349382036835
5802,-277.7414568311932
416767,-102.98783946622089
222008,-445.6380484350718
201334,24.102628843276136
74774,225.70780394033255
74139,222.14923844570507
143525,1276.638143809198
210873,154.510134443529
109805,-285.03100823396414
105593,-436.9712411667841
176414,-345.45240721392895
50439,-414.2174349048608
259991,-107.72946813061543
156422,-386.9393871472454
32595,-228.06413979170594
4112,-231.60193759872175
225057,562.3630301318244
70885,52.53680471033874
376987,-252.20273456980095
248644,188.39495247191536
277076,34.4776280938176
398086,16.63760852352999
332387,237.2912689049288
463867,1606.597925674091
5476,-109.0294493793217
248540,-32.639684021795574
160310,144.7918195054591
137352,-313.8195748238425
45341,-197.49384481602127
142314,-27.48814796164237
94934,-362.46676360478153
347770,-115.5793186313224
133869,415.46567200373096
330309,-559.2367191173335
154411,-209.77442296600879
273630,-423.7977109999676
423524,154.6206121516188
197383,1195.2992905878414
74039,-223.10019513307108
283860,-230.1539915965442
372000,3664.920597100264
389328,160.45902862675536
422092,-226.72525131910362
301848,-304.13125875069466
332838,1375.7878798387203
281080,-2.501385917614982
3075,-426.9795582263206
92388,-200.69389267403596
182968,-24.711769222238388
357488,1714.533856796391
294434,-370.4465013879841
197140,-194.98928997433296
247223,-346.7358936591011
53381,826.8311426507287
60528,225.5430277925687
405242,-517.6477108492592
168252,843.5168165223054
218547,-163.17598999693263
63063,408.27847708946643
378166,-5.408923743476805
321582,-441.03325188533256
262309,-332.27114775656105
131448,-138.5956730602806
338414,843.8593548963997
165836,-445.2418671378313
12732,1010.3327025774672
5309,-336.8470627345765
313455,-262.3684392909424
2873,1264.8821699395771
428914,-16.939121837978917
75441,-374.5302634523486
114969,-422.3115284011494
445435,-98.80499528441737
144308,305.1931677100925
458328,-115.9258152763496
85411,121.55080292716059
423014,243.96975388157847
176888,-295.47000480990346
368323,-433.9337426857178
114871,-357.4899945375869
281190,-103.43952420370388
270210,2600.1553169836275
19791,-306.59910014567475
180479,-239.6763297972089
201939,-376.7489066893906
267331,553.6879804024968
106254,355.327538922839
23788,-444.3843945064815
312243,-18.819958985477513
179060,-491.23016348531974
258189,-89.2172009830598
265093,-459.53286108799324
157073,-274.7050979220439
455239,-330.93614631533137
423301,-367.6682526435887
419516,1339.1846813094758
31089,-161.5797480647202
247863,6.51728557327084
268838,1839.73056290634
