ID,Upvotes
434864,-52.47165
317954,-52.47165
452061,-52.47165
85212,-52.47165
373284,-52.47165
284208,-52.47165
233976,-52.47165
105691,-41.60277
375077,-52.47165
26720,-52.47165
70683,-41.60277
281194,-52.47165
390953,-41.60277
59608,-52.47165
341707,-52.47165
403654,-52.47165
209246,-52.47165
295413,-52.47165
379392,-52.47165
261533,-52.47165
130134,-52.47165
137990,-52.47165
413320,-52.47165
468459,-52.47165
189150,-52.47165
381154,-52.47165
373043,-52.47165
231677,-52.47165
438093,-52.47165
443706,-52.47165
230906,-52.47165
138183,-52.47165
78231,-52.47165
70795,-52.47165
283674,-52.47165
144543,-52.47165
213929,-52.47165
458437,-41.60277
279629,-52.47165
284422,-52.47165
29532,-52.47165
409963,-52.47165
325099,-41.60277
409635,-52.47165
18156,-52.47165
355380,-52.47165
412081,-52.47165
363354,-52.47165
354537,-52.47165
209720,-52.47165
150078,-52.47165
31479,-52.47165
455028,-52.47165
104579,-41.60277
102986,-52.47165
60804,-52.47165
361348,-52.47165
234054,-41.60277
212541,-52.47165
452107,-52.47165
227926,-52.47165
340913,-41.60277
316690,-52.47165
223984,-52.47165
193558,-41.60277
155138,-52.47165
36080,-52.47165
355444,-52.47165
310281,-52.47165
79606,-52.47165
16325,-52.47165
460657,-52.47165
159813,-52.47165
390567,-52.47165
340325,-52.47165
85871,-52.47165
360723,-52.47165
200645,-52.47165
180440,-52.47165
9158,-52.47165
295966,-41.60277
131958,-52.47165
168051,-52.47165
246426,-52.47165
195598,-52.47165
6177,-52.47165
10574,-52.47165
181076,-52.47165
170742,-52.47165
123659,-52.47165
333658,-52.47165
293962,-52.47165
423136,-52.47165
90343,-52.47165
32867,-52.47165
143820,-52.47165
16783,-52.47165
286877,-52.47165
422113,-52.47165
42145,-41.60277
377322,-52.47165
232647,-52.47165
320851,-52.47165
74336,-41.60277
121520,-52.47165
46307,-52.47165
137345,-52.47165
426975,-52.47165
126697,-52.47165
188080,-52.47165
399469,-52.47165
132942,-52.47165
199602,-52.47165
335704,-52.47165
20602,-52.47165
458202,-52.47165
74016,-52.47165
374627,-52.47165
169941,-52.47165
267769,-52.47165
108489,-52.47165
51782,-52.47165
160092,-52.47165
152160,-52.47165
162504,-52.47165
286106,-52.47165
331480,-52.47165
451655,-52.47165
311726,-52.47165
199325,-52.47165
24806,-52.47165
237104,-52.47165
252830,-52.47165
273090,-52.47165
115172,-52.47165
28445,-52.47165
153732,-52.47165
40870,-52.47165
212207,-52.47165
411175,-52.47165
213177,-52.47165
149578,-52.47165
329243,-52.47165
26565,-41.60277
242893,-52.47165
163630,-52.47165
11802,-52.47165
434228,-41.60277
277388,-52.47165
116623,-52.47165
12726,-52.47165
92182,-52.47165
308356,-52.47165
342196,-52.47165
435921,-52.47165
117479,-41.60277
20084,-52.47165
110267,-52.47165
211485,-52.47165
52505,-52.47165
105490,-52.47165
400015,-52.47165
376091,-52.47165
169994,-52.47165
447639,-52.47165
371187,-52.47165
90597,-52.47165
142364,-52.47165
337332,-52.47165
381967,-52.47165
333824,-52.47165
148970,-52.47165
164926,-52.47165
283475,-52.47165
385738,-52.47165
351580,-41.60277
252511,-52.47165
74994,-52.47165
181215,-52.47165
175240,-52.47165
326299,-52.47165
147014,-52.47165
43,-52.47165
168852,-52.47165
139899,-52.47165
92827,-52.47165
165023,-52.47165
65135,-52.47165
438924,-52.47165
124065,-52.47165
468868,-52.47165
395456,-52.47165
80156,-52.47165
279666,-52.47165
255179,-52.47165
30329,-52.47165
351240,-52.47165
330034,-52.47165
12342,-52.47165
327306,-52.47165
110149,-52.47165
368744,-52.47165
96337,-52.47165
343321,-52.47165
79366,-52.47165
199920,-52.47165
22910,-52.47165
446787,-52.47165
367361,-52.47165
272292,-52.47165
333092,-52.47165
192137,-52.47165
82097,-52.47165
98490,-52.47165
114358,-41.60277
405496,-52.47165
464141,-52.47165
34565,-52.47165
446335,-52.47165
38895,-52.47165
326932,-52.47165
461640,-52.47165
386626,-52.47165
217886,-52.47165
321498,-52.47165
247211,-52.47165
25731,-52.47165
202584,-52.47165
99937,-52.47165
92509,-52.47165
306100,-52.47165
45223,-52.47165
72671,-52.47165
55616,-52.47165
398035,-52.47165
154437,-52.47165
468623,-52.47165
316964,-52.47165
232389,-41.60277
208692,-52.47165
64213,-52.47165
204826,-52.47165
296884,-52.47165
387856,-52.47165
52733,-52.47165
433114,-52.47165
57249,-52.47165
162316,-52.47165
422712,-52.47165
444109,-52.47165
349477,-52.47165
207955,-41.60277
128102,-52.47165
411957,-52.47165
294032,-52.47165
223753,-52.47165
357921,-52.47165
73844,-52.47165
365578,-52.47165
380793,-52.47165
185815,-52.47165
221374,-52.47165
218609,-52.47165
291475,-52.47165
237002,-52.47165
279871,-52.47165
232371,-52.47165
168273,-52.47165
75316,-52.47165
3824,-52.47165
438075,-52.47165
160250,-52.47165
380340,-52.47165
352801,-52.47165
434035,-41.60277
149361,-52.47165
204152,-52.47165
369459,-52.47165
351015,-41.60277
305068,-52.47165
85319,-52.47165
27745,-52.47165
37261,-52.47165
368918,-52.47165
337189,-52.47165
3327,-52.47165
133421,-52.47165
30437,-52.47165
303572,-41.60277
136054,-52.47165
312527,-52.47165
370874,-52.47165
140592,-52.47165
377841,-52.47165
71778,-52.47165
199950,-52.47165
190852,-52.47165
67830,-52.47165
208455,-52.47165
462157,-52.47165
228701,-52.47165
329939,-52.47165
440520,-52.47165
367764,-52.47165
127480,-52.47165
186438,-52.47165
200433,-52.47165
200134,-52.47165
275380,-52.47165
99675,-52.47165
307262,-52.47165
354584,-52.47165
402847,-52.47165
90838,-52.47165
152632,-52.47165
319489,-52.47165
270904,-52.47165
107095,-52.47165
338868,-52.47165
372699,-52.47165
443059,-52.47165
430108,-41.60277
165124,-52.47165
377542,-52.47165
399562,-52.47165
111046,-52.47165
174685,-52.47165
391584,-52.47165
174366,-52.47165
278958,-52.47165
115864,-52.47165
361314,-52.47165
421516,-52.47165
438082,-52.47165
100374,-52.47165
406729,-52.47165
220801,-52.47165
416422,-52.47165
211886,-52.47165
310911,-52.47165
267518,-52.47165
280059,-52.47165
366682,-52.47165
67621,-52.47165
192871,-52.47165
138413,-52.47165
119620,-52.47165
11743,-52.47165
428813,-52.47165
24097,-52.47165
196073,-52.47165
218231,-52.47165
22956,-41.60277
384151,-52.47165
283952,-52.47165
39085,-41.60277
2991,-52.47165
171726,-52.47165
252146,-52.47165
324628,-52.47165
72747,-52.47165
302444,-52.47165
10388,-52.47165
354884,-52.47165
288553,-52.47165
93869,-52.47165
108902,-52.47165
22811,-52.47165
384417,-52.47165
238460,-52.47165
23802,-52.47165
422280,-52.47165
325172,-52.47165
172020,-52.47165
187953,-52.47165
188192,-52.47165
330904,-52.47165
284767,-52.47165
205553,-52.47165
168767,-52.47165
162077,-52.47165
133451,-52.47165
93947,-52.47165
428947,-52.47165
83780,-52.47165
439983,-52.47165
440957,-41.60277
279138,-52.47165
186943,-52.47165
308365,-52.47165
19830,-52.47165
161385,-52.47165
290337,-41.60277
88664,-41.60277
54460,-52.47165
339332,-52.47165
168175,-52.47165
395119,-52.47165
189326,-52.47165
451957,-52.47165
38900,-52.47165
270094,-52.47165
18850,-52.47165
248185,-52.47165
436096,-52.47165
252096,-52.47165
401352,-52.47165
137528,-52.47165
463563,-52.47165
348067,-52.47165
225666,-52.47165
116407,-52.47165
195060,-41.60277
285841,-52.47165
3742,-52.47165
382299,-52.47165
198550,-52.47165
343916,-52.47165
163262,-52.47165
125884,-41.60277
97581,-52.47165
274997,-41.60277
239207,-52.47165
130824,-41.60277
45382,-41.60277
401828,-52.47165
382751,-52.47165
95025,-52.47165
107932,-52.47165
263896,-52.47165
384260,-52.47165
139494,-52.47165
156849,-52.47165
24318,-52.47165
370014,-52.47165
138088,-52.47165
459053,-52.47165
221251,-52.47165
349113,-52.47165
340987,-52.47165
457374,-52.47165
400443,-52.47165
62920,-52.47165
178234,-52.47165
253174,-52.47165
230748,-52.47165
20459,-52.47165
212486,-52.47165
267172,-52.47165
253230,-52.47165
336004,-52.47165
102400,-52.47165
371546,-41.60277
312746,-52.47165
147182,-52.47165
111255,-52.47165
430362,-52.47165
78582,-52.47165
179489,-52.47165
162205,-52.47165
279719,-52.47165
273756,-41.60277
217540,-52.47165
59132,-52.47165
4009,-52.47165
416917,-52.47165
242710,-52.47165
131075,-52.47165
274995,-52.47165
272967,-52.47165
253851,-52.47165
20358,-52.47165
418242,-41.60277
134444,-41.60277
257745,-52.47165
245057,-52.47165
410087,-52.47165
152121,-41.60277
43641,-52.47165
453796,-52.47165
223879,-52.47165
351122,-52.47165
464067,-41.60277
350083,-52.47165
79277,-52.47165
108719,-52.47165
453212,-52.47165
412138,-52.47165
124647,-52.47165
144036,-52.47165
264360,-52.47165
389625,-52.47165
361215,-52.47165
78676,-52.47165
13014,-52.47165
469938,-52.47165
99080,-52.47165
275602,-52.47165
76205,-52.47165
248030,-52.47165
160464,-52.47165
217583,-52.47165
382988,-52.47165
176349,-52.47165
288133,-52.47165
334544,-52.47165
239481,-52.47165
358651,-52.47165
222577,-52.47165
249716,-52.47165
142936,-52.47165
58428,-52.47165
455377,-41.60277
218295,-52.47165
232636,-52.47165
133591,-52.47165
72677,-52.47165
69364,-52.47165
78826,-52.47165
168471,-52.47165
453053,-52.47165
61703,-52.47165
275694,-52.47165
268511,-52.47165
5672,-52.47165
14332,-52.47165
40515,-52.47165
200927,-52.47165
205809,-52.47165
139471,-52.47165
240216,-41.60277
20713,-52.47165
115712,-52.47165
403403,-52.47165
182073,-52.47165
372698,-52.47165
78718,-52.47165
417253,-52.47165
72328,-41.60277
395449,-52.47165
457430,-52.47165
433971,-52.47165
223854,-52.47165
389996,-52.47165
81076,-52.47165
450794,-52.47165
36684,-52.47165
261673,-52.47165
193042,-52.47165
31575,-52.47165
118716,-52.47165
471417,-52.47165
357501,-52.47165
23711,-52.47165
306463,-52.47165
375815,-52.47165
265063,-52.47165
21040,-52.47165
313742,-52.47165
189971,-52.47165
465651,-52.47165
457228,-52.47165
264416,-52.47165
141028,-52.47165
223165,-52.47165
309747,-41.60277
31744,-52.47165
122012,-52.47165
364994,-52.47165
28910,-52.47165
453067,-41.60277
344159,-52.47165
406670,-52.47165
363709,-41.60277
278656,-52.47165
283676,-52.47165
35545,-41.60277
260236,-52.47165
192123,-52.47165
92604,-52.47165
55200,-52.47165
396999,-52.47165
421656,-52.47165
356745,-52.47165
326123,-52.47165
275406,-52.47165
38468,-52.47165
456363,-52.47165
219808,-52.47165
288518,-52.47165
200737,-41.60277
268204,-52.47165
333629,-52.47165
147992,-52.47165
345452,-52.47165
141766,-52.47165
211660,-52.47165
202232,-52.47165
271731,-52.47165
319163,-52.47165
160884,-41.60277
218894,-52.47165
52247,-41.60277
161708,-52.47165
187248,-52.47165
89364,-52.47165
154907,-52.47165
402253,-52.47165
150443,-52.47165
277332,-52.47165
446040,-52.47165
41219,-52.47165
2605,-52.47165
111997,-52.47165
163360,-52.47165
15766,-52.47165
73892,-52.47165
157157,-52.47165
443300,-52.47165
59200,-52.47165
204424,-52.47165
206561,-52.47165
422150,-52.47165
155171,-52.47165
236699,-41.60277
286932,-52.47165
104563,-52.47165
463437,-52.47165
54353,-52.47165
49746,-52.47165
275795,-52.47165
358546,-52.47165
136494,-52.47165
81280,-52.47165
457013,-52.47165
374254,-52.47165
214852,-52.47165
65323,-52.47165
158330,-52.47165
321791,-52.47165
355143,-52.47165
412349,-52.47165
85821,-41.60277
270726,-52.47165
99867,-52.47165
21754,-52.47165
29745,-52.47165
291222,-52.47165
444941,-52.47165
246522,-52.47165
217239,-52.47165
47577,-52.47165
270686,-52.47165
242875,-41.60277
229015,-52.47165
24659,-41.60277
230076,-52.47165
201890,-52.47165
112052,-52.47165
148229,-52.47165
89925,-52.47165
78685,-52.47165
462934,-52.47165
285452,-52.47165
461218,-52.47165
418196,-52.47165
411997,-52.47165
48567,-52.47165
144332,-41.60277
292877,-52.47165
241049,-52.47165
6780,-52.47165
237162,-52.47165
235247,-52.47165
86510,-52.47165
249602,-52.47165
426689,-52.47165
570,-52.47165
206887,-52.47165
17865,-52.47165
39029,-52.47165
420914,-52.47165
408775,-52.47165
206448,-52.47165
44034,-52.47165
406509,-52.47165
459605,-52.47165
321388,-52.47165
140562,-52.47165
175017,-52.47165
152710,-52.47165
62027,-41.60277
150584,-52.47165
150157,-41.60277
207687,-41.60277
117279,-52.47165
402733,-52.47165
128222,-52.47165
229165,-41.60277
422855,-52.47165
37204,-41.60277
155538,-52.47165
13050,-52.47165
109631,-52.47165
459909,-52.47165
69179,-41.60277
279689,-52.47165
454972,-52.47165
363010,-52.47165
389170,-52.47165
212885,-52.47165
203956,-52.47165
413258,-52.47165
229263,-52.47165
382695,-52.47165
37888,-52.47165
461660,-52.47165
165254,-52.47165
296767,-52.47165
215540,-52.47165
158406,-52.47165
152415,-52.47165
46258,-52.47165
178008,-52.47165
284450,-52.47165
420345,-52.47165
14226,-52.47165
131999,-52.47165
305628,-52.47165
470446,-52.47165
374215,-52.47165
463377,-52.47165
425680,-52.47165
239840,-52.47165
123761,-52.47165
48426,-52.47165
97092,-52.47165
30566,-52.47165
401804,-52.47165
459688,-52.47165
181107,-52.47165
361488,-52.47165
3080,-52.47165
120497,-52.47165
268158,-52.47165
238759,-52.47165
168634,-52.47165
126318,-52.47165
126708,-52.47165
455633,-52.47165
218516,-52.47165
433983,-52.47165
272564,-52.47165
189311,-52.47165
103684,-52.47165
240523,-52.47165
1655,-52.47165
156660,-41.60277
76055,-41.60277
118799,-52.47165
194476,-52.47165
179366,-52.47165
386597,-52.47165
65045,-52.47165
371908,-52.47165
51075,-41.60277
389402,-52.47165
139026,-52.47165
138998,-52.47165
428565,-52.47165
60188,-52.47165
385379,-52.47165
132415,-52.47165
115963,-52.47165
317292,-52.47165
357167,-52.47165
91299,-52.47165
42826,-52.47165
329351,-52.47165
290717,-52.47165
45049,-52.47165
87129,-52.47165
309957,-41.60277
40525,-52.47165
273347,-52.47165
132295,-52.47165
397237,-52.47165
411528,-52.47165
417472,-52.47165
35487,-52.47165
51299,-52.47165
3043,-52.47165
7272,-52.47165
314497,-52.47165
283562,-52.47165
427611,-52.47165
254580,-52.47165
241600,-52.47165
302172,-52.47165
356918,-52.47165
98432,-52.47165
462804,-52.47165
380280,-52.47165
191195,-52.47165
245035,-52.47165
393373,-52.47165
176594,-52.47165
30926,-52.47165
105194,-52.47165
144606,-52.47165
16922,-52.47165
78911,-52.47165
59362,-52.47165
321786,-52.47165
137201,-52.47165
373849,-52.47165
212418,-52.47165
286296,-52.47165
185190,-52.47165
386790,-52.47165
352926,-52.47165
199235,-52.47165
132176,-52.47165
268964,-41.60277
322171,-52.47165
182019,-52.47165
265572,-52.47165
73217,-52.47165
396977,-52.47165
239967,-52.47165
328777,-52.47165
228649,-52.47165
323169,-52.47165
82317,-52.47165
150408,-52.47165
166125,-52.47165
195305,-52.47165
44099,-52.47165
220710,-52.47165
295195,-52.47165
237150,-52.47165
47873,-52.47165
402883,-52.47165
397194,-52.47165
466972,-52.47165
209882,-52.47165
317206,-52.47165
61424,-52.47165
81562,-52.47165
363431,-52.47165
48893,-52.47165
251471,-52.47165
278403,-52.47165
436041,-52.47165
21659,-52.47165
468244,-52.47165
145026,-52.47165
289805,-52.47165
238999,-52.47165
348187,-52.47165
22265,-52.47165
387279,-52.47165
258882,-52.47165
209152,-52.47165
446620,-52.47165
453452,-52.47165
166825,-52.47165
17459,-52.47165
373055,-52.47165
236495,-52.47165
101426,-52.47165
228396,-52.47165
283887,-52.47165
8584,-52.47165
34580,-52.47165
129774,-52.47165
307677,-52.47165
61025,-52.47165
250750,-52.47165
136453,-52.47165
391143,-52.47165
269044,-52.47165
25161,-52.47165
402328,-52.47165
100014,-52.47165
254757,-52.47165
468759,-41.60277
460019,-52.47165
182402,-52.47165
55837,-52.47165
155494,-41.60277
88813,-52.47165
20345,-52.47165
5802,-52.47165
416767,-52.47165
222008,-52.47165
201334,-52.47165
74774,-52.47165
74139,-52.47165
143525,-52.47165
210873,-52.47165
109805,-52.47165
105593,-52.47165
176414,-52.47165
50439,-52.47165
259991,-52.47165
156422,-52.47165
32595,-52.47165
4112,-52.47165
225057,-52.47165
70885,-52.47165
376987,-52.47165
248644,-52.47165
277076,-52.47165
398086,-52.47165
332387,-52.47165
463867,-52.47165
5476,-52.47165
248540,-52.47165
160310,-52.47165
137352,-52.47165
45341,-52.47165
142314,-52.47165
94934,-52.47165
347770,-52.47165
133869,-52.47165
330309,-52.47165
154411,-52.47165
273630,-52.47165
423524,-52.47165
197383,-41.60277
74039,-52.47165
283860,-52.47165
372000,-41.60277
389328,-52.47165
422092,-52.47165
301848,-52.47165
332838,-52.47165
281080,-52.47165
3075,-52.47165
92388,-52.47165
182968,-52.47165
357488,-52.47165
294434,-52.47165
197140,-52.47165
247223,-52.47165
53381,-52.47165
60528,-52.47165
405242,-52.47165
168252,-52.47165
218547,-52.47165
63063,-52.47165
378166,-52.47165
321582,-52.47165
262309,-52.47165
131448,-52.47165
338414,-41.60277
165836,-52.47165
12732,-52.47165
5309,-52.47165
313455,-52.47165
2873,-52.47165
428914,-52.47165
75441,-52.47165
114969,-52.47165
445435,-52.47165
144308,-52.47165
458328,-52.47165
85411,-52.47165
423014,-52.47165
176888,-52.47165
368323,-52.47165
114871,-52.47165
281190,-52.47165
270210,-52.47165
19791,-52.47165
180479,-52.47165
201939,-52.47165
267331,-41.60277
106254,-52.47165
23788,-52.47165
312243,-52.47165
179060,-52.47165
258189,-52.47165
265093,-52.47165
157073,-52.47165
455239,-52.47165
423301,-52.47165
419516,-52.47165
31089,-52.47165
247863,-52.47165
268838,-52.47165
31350,-52.47165
164587,-52.47165
419100,-52.47165
76880,-52.47165
127107,-52.47165
360295,-52.47165
347054,-52.47165
300960,-52.47165
457705,-52.47165
155716,-41.60277
305682,-52.47165
350169,-52.47165
344350,-41.60277
464117,-52.47165
84160,-52.47165
220288,-52.47165
438010,-52.47165
349731,-41.60277
190179,-52.47165
152387,-52.47165
422617,-52.47165
317117,-52.47165
389334,-52.47165
454331,-52.47165
378999,-52.47165
469651,-52.47165
261586,-52.47165
439990,-52.47165
57272,-52.47165
178855,-52.47165
250944,-52.47165
429797,-52.47165
418533,-52.47165
186360,-52.47165
305261,-52.47165
285695,-52.47165
368277,-52.47165
287290,-52.47165
303577,-52.47165
103923,-52.47165
365477,-52.47165
425023,-52.47165
20466,-52.47165
76368,-52.47165
167646,-52.47165
345260,-52.47165
423542,-52.47165
173487,-52.47165
17568,-52.47165
335512,-52.47165
349562,-52.47165
32858,-52.47165
379393,-52.47165
333405,-52.47165
83785,-52.47165
85018,-52.47165
140095,-52.47165
461823,-52.47165
183053,-52.47165
450737,-52.47165
295029,-52.47165
328650,-52.47165
329866,-52.47165
404747,-52.47165
47826,-52.47165
300651,-52.47165
119932,-52.47165
433993,-52.47165
306875,-52.47165
230750,-52.47165
19524,-52.47165
386054,-52.47165
434523,-52.47165
427590,-52.47165
189108,-52.47165
392935,-52.47165
367214,-52.47165
307842,-52.47165
186617,-52.47165
240388,-52.47165
11830,-52.47165
181100,-52.47165
174867,-52.47165
1206,-52.47165
78642,-52.47165
66702,-52.47165
446342,-52.47165
376400,-41.60277
260675,-41.60277
37623,-52.47165
143440,-52.47165
247675,-52.47165
73242,-52.47165
418298,-52.47165
210129,-52.47165
346618,-52.47165
277716,-52.47165
276859,-52.47165
238372,-52.47165
56259,-52.47165
38717,-52.47165
374379,-52.47165
231004,-52.47165
123366,-52.47165
231557,-52.47165
225828,-52.47165
403213,-52.47165
221766,-41.60277
459275,-52.47165
401640,-41.60277
407953,-52.47165
33503,-52.47165
438684,-52.47165
227179,-52.47165
70988,-52.47165
279301,-52.47165
131188,-52.47165
384079,-52.47165
77014,-41.60277
58021,-52.47165
362670,-52.47165
147129,-52.47165
191461,-52.47165
92822,-52.47165
119305,-52.47165
87759,-41.60277
70697,-41.60277
450618,-52.47165
453744,-52.47165
74727,-52.47165
16212,-52.47165
99553,-52.47165
322053,-52.47165
402355,-52.47165
406574,-52.47165
294022,-52.47165
87592,-41.60277
272438,-52.47165
136834,-52.47165
188800,-52.47165
3741,-52.47165
328521,-41.60277
282308,-52.47165
24685,-52.47165
268515,-52.47165
463903,-52.47165
24956,-52.47165
159959,-52.47165
363846,-52.47165
309096,-52.47165
261684,-52.47165
187115,-52.47165
276526,-52.47165
347430,-52.47165
85927,-52.47165
191460,-52.47165
343660,-41.60277
333914,-52.47165
173077,-52.47165
79573,-52.47165
196177,-52.47165
108908,-52.47165
387345,-52.47165
51517,-52.47165
385206,-52.47165
96057,-52.47165
285953,-52.47165
95572,-52.47165
271242,-52.47165
298531,-52.47165
134182,-52.47165
146031,-52.47165
375670,-52.47165
192070,-52.47165
99964,-52.47165
460691,-41.60277
82677,-52.47165
458909,-52.47165
101298,-52.47165
339249,-52.47165
440116,-52.47165
282299,-52.47165
18724,-52.47165
254972,-52.47165
74474,-52.47165
233552,-52.47165
437963,-52.47165
208273,-52.47165
208799,-52.47165
416153,-52.47165
200903,-52.47165
207547,-52.47165
171979,-52.47165
193755,-52.47165
243876,-52.47165
152009,-52.47165
7047,-52.47165
166684,-41.60277
462199,-52.47165
416217,-52.47165
379924,-52.47165
201171,-52.47165
470615,-52.47165
225150,-52.47165
224636,-52.47165
305330,-52.47165
207637,-52.47165
240208,-52.47165
269763,-52.47165
332973,-52.47165
335452,-52.47165
318491,-52.47165
293714,-41.60277
343468,-52.47165
403309,-52.47165
330677,-41.60277
217342,-52.47165
413860,-52.47165
353277,-52.47165
47619,-52.47165
264698,-52.47165
188551,-41.60277
253885,-52.47165
200489,-52.47165
408067,-52.47165
377701,-52.47165
70463,-52.47165
432523,-41.60277
233187,-52.47165
144600,-52.47165
40549,-52.47165
240980,-52.47165
326736,-41.60277
338791,-52.47165
28235,-52.47165
326406,-52.47165
116534,-52.47165
322754,-52.47165
105213,-52.47165
156293,-52.47165
64605,-52.47165
378016,-52.47165
182043,-52.47165
38202,-52.47165
186685,-52.47165
59560,-52.47165
385587,-52.47165
239622,-52.47165
455758,-41.60277
379100,-52.47165
316591,-52.47165
450327,-52.47165
432034,-41.60277
454430,-52.47165
215328,-52.47165
222142,-52.47165
112924,-41.60277
371130,-52.47165
430007,-52.47165
45092,-52.47165
237015,-52.47165
373606,-52.47165
345533,-52.47165
108847,-52.47165
325872,-41.60277
168764,-52.47165
425803,-41.60277
261217,-52.47165
406135,-52.47165
177837,-52.47165
319951,-52.47165
652,-52.47165
17280,-52.47165
69923,-52.47165
295024,-52.47165
36474,-52.47165
270197,-52.47165
8045,-52.47165
444995,-52.47165
220862,-52.47165
364818,-52.47165
172298,-52.47165
255546,-41.60277
38748,-52.47165
148340,-52.47165
321077,-52.47165
240385,-52.47165
346243,-52.47165
302439,-52.47165
1589,-52.47165
400091,-52.47165
143546,-52.47165
320267,-52.47165
6333,-52.47165
267388,-52.47165
145340,-52.47165
110717,-52.47165
338465,-52.47165
415060,-52.47165
266935,-52.47165
469224,-52.47165
221129,-52.47165
220969,-52.47165
43345,-52.47165
51198,-52.47165
256266,-52.47165
257034,-52.47165
458757,-52.47165
470045,-52.47165
329186,-52.47165
308862,-52.47165
426956,-52.47165
378776,-52.47165
194110,-41.60277
462298,-52.47165
269833,-52.47165
3570,-52.47165
408490,-52.47165
271166,-52.47165
149148,-52.47165
274054,-52.47165
21699,-52.47165
235723,-52.47165
363187,-52.47165
439485,-52.47165
423435,-52.47165
457764,-41.60277
304427,-41.60277
176870,-52.47165
140390,-41.60277
89511,-41.60277
105170,-52.47165
158977,-52.47165
464555,-52.47165
37388,-52.47165
104197,-52.47165
380266,-52.47165
107629,-52.47165
330467,-52.47165
217502,-52.47165
312894,-52.47165
253757,-52.47165
434813,-52.47165
405388,-52.47165
264409,-52.47165
167731,-52.47165
204292,-52.47165
349992,-52.47165
231,-52.47165
356972,-52.47165
245009,-52.47165
111589,-52.47165
160574,-52.47165
